EntityID,FlagID,Evidence
11740542000117,F21,LABCONTAS: Entity 11740542000117 is linked to flag Low Competitiveness Index in brazilian public data sources
35963479000146,F21,LABCONTAS: Entity 35963479000146 is linked to flag Low Competitiveness Index in brazilian public data sources
26390229000416,F21,LABCONTAS: Entity 26390229000416 is linked to flag Low Competitiveness Index in brazilian public data sources
49045321000100,F21,LABCONTAS: Entity 49045321000100 is linked to flag Low Competitiveness Index in brazilian public data sources
14067722000178,F21,LABCONTAS: Entity 14067722000178 is linked to flag Low Competitiveness Index in brazilian public data sources
40744626000127,F21,LABCONTAS: Entity 40744626000127 is linked to flag Low Competitiveness Index in brazilian public data sources
44632084000151,F21,LABCONTAS: Entity 44632084000151 is linked to flag Low Competitiveness Index in brazilian public data sources
13617973000116,F21,LABCONTAS: Entity 13617973000116 is linked to flag Low Competitiveness Index in brazilian public data sources
10813080000158,F21,LABCONTAS: Entity 10813080000158 is linked to flag Low Competitiveness Index in brazilian public data sources
28280618000171,F21,LABCONTAS: Entity 28280618000171 is linked to flag Low Competitiveness Index in brazilian public data sources
26774413000117,F21,LABCONTAS: Entity 26774413000117 is linked to flag Low Competitiveness Index in brazilian public data sources
40273957000126,F21,LABCONTAS: Entity 40273957000126 is linked to flag Low Competitiveness Index in brazilian public data sources
41121550000146,F21,LABCONTAS: Entity 41121550000146 is linked to flag Low Competitiveness Index in brazilian public data sources
49876138000148,F21,LABCONTAS: Entity 49876138000148 is linked to flag Low Competitiveness Index in brazilian public data sources
11230277000127,F21,LABCONTAS: Entity 11230277000127 is linked to flag Low Competitiveness Index in brazilian public data sources
28823356000144,F21,LABCONTAS: Entity 28823356000144 is linked to flag Low Competitiveness Index in brazilian public data sources
35382618000148,F21,LABCONTAS: Entity 35382618000148 is linked to flag Low Competitiveness Index in brazilian public data sources
35842748000116,F21,LABCONTAS: Entity 35842748000116 is linked to flag Low Competitiveness Index in brazilian public data sources
36111340000137,F21,LABCONTAS: Entity 36111340000137 is linked to flag Low Competitiveness Index in brazilian public data sources
47333884000160,F21,LABCONTAS: Entity 47333884000160 is linked to flag Low Competitiveness Index in brazilian public data sources
26193316000130,F21,LABCONTAS: Entity 26193316000130 is linked to flag Low Competitiveness Index in brazilian public data sources
13835036000137,F21,LABCONTAS: Entity 13835036000137 is linked to flag Low Competitiveness Index in brazilian public data sources
41488596000106,F21,LABCONTAS: Entity 41488596000106 is linked to flag Low Competitiveness Index in brazilian public data sources
12388737000102,F21,LABCONTAS: Entity 12388737000102 is linked to flag Low Competitiveness Index in brazilian public data sources
35786492000177,F21,LABCONTAS: Entity 35786492000177 is linked to flag Low Competitiveness Index in brazilian public data sources
47275041000154,F21,LABCONTAS: Entity 47275041000154 is linked to flag Low Competitiveness Index in brazilian public data sources
48896288000150,F21,LABCONTAS: Entity 48896288000150 is linked to flag Low Competitiveness Index in brazilian public data sources
12473840000150,F21,LABCONTAS: Entity 12473840000150 is linked to flag Low Competitiveness Index in brazilian public data sources
13565499000126,F21,LABCONTAS: Entity 13565499000126 is linked to flag Low Competitiveness Index in brazilian public data sources
18820989000145,F21,LABCONTAS: Entity 18820989000145 is linked to flag Low Competitiveness Index in brazilian public data sources
25464746000187,F21,LABCONTAS: Entity 25464746000187 is linked to flag Low Competitiveness Index in brazilian public data sources
49244153000173,F21,LABCONTAS: Entity 49244153000173 is linked to flag Low Competitiveness Index in brazilian public data sources
18098757000125,F21,LABCONTAS: Entity 18098757000125 is linked to flag Low Competitiveness Index in brazilian public data sources
14531956000124,F21,LABCONTAS: Entity 14531956000124 is linked to flag Low Competitiveness Index in brazilian public data sources
25490137000100,F21,LABCONTAS: Entity 25490137000100 is linked to flag Low Competitiveness Index in brazilian public data sources
11352270000188,F7,LABCONTAS: Entity 11352270000188 is linked to flag Related Partners in brazilian public data source
13482516000161,F7,LABCONTAS: Entity 13482516000161 is linked to flag Related Partners in brazilian public data source
41132410000173,F7,LABCONTAS: Entity 41132410000173 is linked to flag Related Partners in brazilian public data source
11399787000122,F7,LABCONTAS: Entity 11399787000122 is linked to flag Related Partners in brazilian public data source
41106192000100,F7,LABCONTAS: Entity 41106192000100 is linked to flag Related Partners in brazilian public data source
